Year Start,Month Start,Day Start,Machine,Product,Tons,gen_idtypemaille,Year End,Month End,Day End,Hours
2027,10,18,P20,280324,187.929,4,2027,10,25,130.506
2027,11,1,P20,280324,44.65,4,2027,11,8,31.007
2027,12,13,P20,280324,5.01,4,2027,12,20,3.479
2026,8,3,P20,280344,14.738,4,2026,8,10,10.093
2026,9,7,P20,280344,54.376,4,2026,9,14,37.01
2026,9,28,P20,280344,20,4,2026,10,5,13.53
2026,10,19,P20,280344,43.352,4,2026,10,26,29.327
2026,11,30,P20,280344,20,4,2026,12,7,13.367
2026,12,28,P20,280344,27.88,4,2027,1,4,19.361
2027,1,11,P20,280344,74.984,4,2027,1,18,52.072
2027,1,18,P20,280344,32.406,4,2027,1,25,22.504
2027,2,8,P20,280344,65.354,4,2027,2,15,45.385
2027,3,1,P20,280344,22.25,4,2027,3,8,15.451
2027,3,22,P20,280344,43.628,4,2027,3,29,30.297
2027,3,29,P20,280344,61.13,4,2027,4,5,42.451
2027,4,5,P20,280344,58.64,4,2027,4,12,40.722
2027,4,12,P20,280344,66.519,4,2027,4,19,46.193
2027,5,3,P20,280344,20,4,2027,5,10,13.889
2027,5,31,P20,280344,37.826,4,2027,6,7,26.268
2027,6,14,P20,280344,41.924,4,2027,6,21,29.114
2027,6,21,P20,280344,51.76,4,2027,6,28,35.944
2027,6,28,P20,280344,20,4,2027,7,5,13.889
2027,7,19,P20,280344,20,4,2027,7,26,13.889
2027,7,26,P20,280344,70.746,4,2027,8,2,49.129
2027,8,9,P20,280344,43.357,4,2027,8,16,30.109
2027,8,16,P20,280344,20.124,4,2027,8,23,13.975
2027,10,4,P20,280344,10.762,4,2027,10,11,7.474
2027,10,25,P20,280344,54.69,4,2027,11,1,37.979
2027,11,1,P20,280344,9.848,4,2027,11,8,6.839
2027,12,13,P20,280344,10.48,4,2027,12,20,7.278
2026,11,30,P20,280421,30,4,2026,12,7,20.05
2026,11,23,P20,280421,30,4,2026,11,30,20.171
2027,9,20,P20,280425,13.84,4,2027,9,27,9.611
2027,10,4,P20,280425,8.55,4,2027,10,11,5.938
2027,10,11,P20,280425,1.9,4,2027,10,18,1.319
2027,10,25,P20,280425,1.56,4,2027,11,1,1.083
2027,11,29,P20,280425,1.44,4,2027,12,6,1
2027,12,6,P20,280425,1.44,4,2027,12,13,1
2027,12,13,P20,280425,3.19,4,2027,12,20,2.215
2028,1,17,P20,280425,0.66,4,2028,1,24,0.458
2026,11,9,P20,280450,18,4,2026,11,16,12.103
2027,11,8,P20,280450,1.91,4,2027,11,15,1.326
2026,8,31,P20,280451,25.788,4,2026,9,7,17.552
2026,9,14,P20,280451,20.18,4,2026,9,21,13.735
2026,9,21,P20,280451,26.04,4,2026,9,28,17.723
2026,9,28,P20,280451,20.49,4,2026,10,5,13.861
2026,10,12,P20,280451,21.329,4,2026,10,19,14.429
2026,10,26,P20,280451,23.53,4,2026,11,2,15.917
2026,11,2,P20,280451,31.89,4,2026,11,9,21.442
2026,11,16,P20,280451,20.254,4,2026,11,23,13.618
2026,11,23,P20,280451,20.566,4,2026,11,30,13.829
2026,12,7,P20,280451,23.74,4,2026,12,14,15.866
2026,12,14,P20,280451,23.63,4,2026,12,21,15.793
2026,12,21,P20,280451,23.29,4,2026,12,28,15.566
2026,12,28,P20,280451,21.08,4,2027,1,4,14.639
2027,1,4,P20,280451,20.57,4,2027,1,11,14.285
2027,1,11,P20,280451,20.6,4,2027,1,18,14.306
2027,1,18,P20,280451,54.58,4,2027,1,25,37.903
2027,1,25,P20,280451,24.59,4,2027,2,1,17.076
2027,2,15,P20,280451,25.93,4,2027,2,22,18.007
2027,2,22,P20,280451,25.52,4,2027,3,1,17.722
2027,3,1,P20,280451,25.27,4,2027,3,8,17.549
2027,3,8,P20,280451,23.86,4,2027,3,15,16.569
2027,3,15,P20,280451,23.61,4,2027,3,22,16.396
2027,3,22,P20,280451,27.55,4,2027,3,29,19.132
2027,3,29,P20,280451,27.43,4,2027,4,5,19.049
2027,4,5,P20,280451,26.94,4,2027,4,12,18.708
2027,4,12,P20,280451,26.91,4,2027,4,19,18.688
2027,4,19,P20,280451,21.87,4,2027,4,26,15.188
2027,4,26,P20,280451,21.87,4,2027,5,3,15.188
2027,5,3,P20,280451,21.89,4,2027,5,10,15.201
2027,5,10,P20,280451,29.99,4,2027,5,17,20.826
2027,5,17,P20,280451,24.54,4,2027,5,24,17.042
2027,5,24,P20,280451,29.94,4,2027,5,31,20.792
2027,7,19,P20,280451,22.93,4,2027,7,26,15.924
2027,7,26,P20,280451,22.96,4,2027,8,2,15.944
2027,8,2,P20,280451,22.34,4,2027,8,9,15.514
2027,11,22,P20,280451,28.01,4,2027,11,29,19.451
2026,11,2,P20,280452,35.91,4,2026,11,9,24.145
2027,3,1,P20,280452,30,4,2027,3,8,20.833
2027,7,26,P20,280452,30.81,4,2027,8,2,21.396
2027,3,8,P20,280453,30,4,2027,3,15,20.833
2027,9,13,P20,280453,19.1,4,2027,9,20,13.264
2027,5,3,P20,280454,30,4,2027,5,10,20.833
2027,10,4,P20,280454,2.42,4,2027,10,11,1.681
2027,10,25,P20,280454,1.6,4,2027,11,1,1.111
2027,12,13,P20,280454,2.42,4,2027,12,20,1.681
2028,1,17,P20,280454,2.36,4,2028,1,24,1.639
2026,8,10,P20,280480,110,4,2026,8,17,75.33
2026,8,17,P20,280480,20,4,2026,8,24,13.696
2026,8,24,P20,280480,52.002,4,2026,8,31,35.611
2026,8,31,P20,280480,14.246,4,2026,9,7,9.696
2026,9,7,P20,280480,35.76,4,2026,9,14,24.339
2026,9,14,P20,280480,30,4,2026,9,21,20.419
2026,10,5,P20,280480,50,4,2026,10,12,33.824
2026,11,9,P20,280480,50,4,2026,11,16,33.619
2027,1,18,P20,280480,81,4,2027,1,25,56.25
2027,1,25,P20,280480,58,4,2027,2,1,40.278
2027,3,8,P20,280480,60,4,2027,3,15,41.667
2027,3,15,P20,280480,50,4,2027,3,22,34.722
2027,4,5,P20,280480,50,4,2027,4,12,34.722
2027,6,7,P20,280480,50,4,2027,6,14,34.722
2027,6,21,P20,280480,62,4,2027,6,28,43.056
2027,6,28,P20,280480,50,4,2027,7,5,34.722
2027,7,12,P20,280480,50,4,2027,7,19,34.722
2027,7,19,P20,280480,50,4,2027,7,26,34.722
2027,8,9,P20,280480,70,4,2027,8,16,48.611
2027,8,16,P20,280480,69,4,2027,8,23,47.917
2027,8,23,P20,280480,50,4,2027,8,30,34.722
2027,8,30,P20,280480,56,4,2027,9,6,38.889
2027,9,6,P20,280480,54,4,2027,9,13,37.5
2027,9,20,P20,280480,53.572,4,2027,9,27,37.203
2027,11,1,P20,280480,50.722,4,2027,11,8,35.224
2027,11,29,P20,280480,97.494,4,2027,12,6,67.704
2027,12,13,P20,280480,139.71,4,2027,12,20,97.021
2027,12,20,P20,280480,56.566,4,2027,12,27,39.282
2027,12,27,P20,280480,65.316,4,2028,1,3,45.358
2028,1,3,P20,280480,79.932,4,2028,1,10,55.508
2028,1,10,P20,280480,92.51,4,2028,1,17,64.243
2028,1,17,P20,280480,91.038,4,2028,1,24,63.221
2026,10,12,P20,280490,30,4,2026,10,19,20.294
2027,4,12,P20,280490,48.475,4,2027,4,19,33.664
2027,6,7,P20,280490,74.573,4,2027,6,14,51.787
2027,6,14,P20,280490,30,4,2027,6,21,20.833
2027,8,16,P20,280490,53.69,4,2027,8,23,37.285
2027,8,23,P20,280490,53.49,4,2027,8,30,37.146
2027,9,6,P20,280490,58.506,4,2027,9,13,40.629
2027,9,27,P20,280490,46.71,4,2027,10,4,32.438
2028,1,10,P20,280490,39.2,4,2028,1,17,27.222
2026,11,16,P20,280564,30.492,4,2026,11,23,20.502
2026,12,14,P20,280564,30,4,2026,12,21,20.05
2027,9,13,P20,280564,7.36,4,2027,9,20,5.111
2027,11,8,P20,280564,7.16,4,2027,11,15,4.972
2027,11,15,P20,280564,14.362,4,2027,11,22,9.974
2027,12,20,P20,280564,7.844,4,2027,12,27,5.447
2027,12,27,P20,280564,10.022,4,2028,1,3,6.96
2026,8,17,P20,280583,45.12,4,2026,8,24,30.899
2026,8,31,P20,280583,48.976,4,2026,9,7,33.334
2026,9,7,P20,280583,30,4,2026,9,14,20.419
2026,9,14,P20,280583,30.83,4,2026,9,21,20.983
2026,9,21,P20,280583,48,4,2026,9,28,32.67
2026,9,28,P20,280583,40.846,4,2026,10,5,27.631
2026,10,19,P20,280583,33.535,4,2026,10,26,22.686
2026,10,26,P20,280583,39.17,4,2026,11,2,26.497
2026,11,9,P20,280583,58.986,4,2026,11,16,39.661
2026,11,30,P20,280583,45.668,4,2026,12,7,30.522
2026,12,14,P20,280583,72.42,4,2026,12,21,48.401
2027,1,4,P20,280583,30,4,2027,1,11,20.833
2027,1,11,P20,280583,30,4,2027,1,18,20.833
2027,1,25,P20,280583,41.646,4,2027,2,1,28.921
2027,2,8,P20,280583,58.082,4,2027,2,15,40.335
2027,2,15,P20,280583,30,4,2027,2,22,20.833
2027,2,22,P20,280583,30,4,2027,3,1,20.833
2027,3,1,P20,280583,30,4,2027,3,8,20.833
2027,3,8,P20,280583,30,4,2027,3,15,20.833
2027,3,22,P20,280583,30,4,2027,3,29,20.833
2027,3,29,P20,280583,32.038,4,2027,4,5,22.249
2027,4,12,P20,280583,30,4,2027,4,19,20.833
2027,4,19,P20,280583,30,4,2027,4,26,20.833
2027,4,26,P20,280583,30,4,2027,5,3,20.833
2027,5,3,P20,280583,34.85,4,2027,5,10,24.201
2027,5,17,P20,280583,30,4,2027,5,24,20.833
2027,5,24,P20,280583,30,4,2027,5,31,20.833
2027,5,31,P20,280583,43.232,4,2027,6,7,30.022
2027,6,14,P20,280583,30,4,2027,6,21,20.833
2027,6,21,P20,280583,30,4,2027,6,28,20.833
2027,7,12,P20,280583,75.908,4,2027,7,19,52.714
2027,7,26,P20,280583,42.233,4,2027,8,2,29.328
2027,8,2,P20,280583,30,4,2027,8,9,20.833
2027,8,23,P20,280583,30,4,2027,8,30,20.833
2027,8,30,P20,280583,30,4,2027,9,6,20.833
2027,9,6,P20,280583,30,4,2027,9,13,20.833
2027,9,20,P20,280583,5.176,4,2027,9,27,3.594
2027,9,27,P20,280583,26.124,4,2027,10,4,18.142
2027,10,4,P20,280583,26.02,4,2027,10,11,18.069
2027,10,18,P20,280583,25.9,4,2027,10,25,17.986
2027,10,25,P20,280583,25.312,4,2027,11,1,17.578
2027,11,1,P20,280583,69.126,4,2027,11,8,48.004
2027,11,15,P20,280583,29.67,4,2027,11,22,20.604
2027,11,29,P20,280583,22.362,4,2027,12,6,15.529
2027,12,6,P20,280583,21.97,4,2027,12,13,15.257
2027,12,13,P20,280583,21.97,4,2027,12,20,15.257
2027,12,20,P20,280583,22.288,4,2027,12,27,15.478
2027,12,27,P20,280583,2.89,4,2028,1,3,2.007
2028,1,3,P20,280583,24.296,4,2028,1,10,16.872
2028,1,10,P20,280583,24.36,4,2028,1,17,16.917
2028,1,17,P20,280583,23.908,4,2028,1,24,16.603
2028,1,24,P20,280583,18.424,4,2028,1,31,12.794
2028,1,31,P20,280583,2.976,4,2028,2,7,2.067
2027,12,27,P20,280584,22.444,4,2028,1,3,15.586
2028,1,3,P20,280584,22.44,4,2028,1,10,15.583
2028,1,10,P20,280584,22.44,4,2028,1,17,15.583
2028,1,17,P20,280584,22.536,4,2028,1,24,15.65
2028,1,24,P20,280584,7.488,4,2028,1,31,5.2
2028,1,31,P20,280584,0.744,4,2028,2,7,0.517
2026,8,3,P20,280584,45.602,4,2026,8,10,31.229
2026,8,24,P20,280584,30,4,2026,8,31,20.544
2026,8,31,P20,280584,37.029,4,2026,9,7,25.203
2026,9,14,P20,280584,31.448,4,2026,9,21,21.404
2026,9,21,P20,280584,30.924,4,2026,9,28,21.047
2026,10,5,P20,280584,30.82,4,2026,10,12,20.849
2026,10,19,P20,280584,30,4,2026,10,26,20.294
2026,11,2,P20,280584,35.431,4,2026,11,9,23.823
2026,11,16,P20,280584,40.339,4,2026,11,23,27.123
2026,12,7,P20,280584,36.131,4,2026,12,14,24.147
2026,12,14,P20,280584,47.069,4,2026,12,21,31.458
2027,1,4,P20,280584,42.72,4,2027,1,11,29.667
2027,1,25,P20,280584,41.41,4,2027,2,1,28.757
2027,2,8,P20,280584,31.12,4,2027,2,15,21.611
2027,2,15,P20,280584,30,4,2027,2,22,20.833
2027,2,22,P20,280584,30,4,2027,3,1,20.833
2027,3,1,P20,280584,30,4,2027,3,8,20.833
2027,3,15,P20,280584,33.334,4,2027,3,22,23.149
2027,3,29,P20,280584,38.532,4,2027,4,5,26.758
2027,4,12,P20,280584,39.776,4,2027,4,19,27.622
2027,4,26,P20,280584,42.888,4,2027,5,3,29.783
2027,5,10,P20,280584,30,4,2027,5,17,20.833
2027,5,17,P20,280584,30.25,4,2027,5,24,21.007
2027,5,31,P20,280584,34.782,4,2027,6,7,24.154
2027,6,14,P20,280584,39.18,4,2027,6,21,27.208
2027,7,12,P20,280584,45.486,4,2027,7,19,31.587
2027,7,19,P20,280584,35.874,4,2027,7,26,24.913
2027,7,26,P20,280584,33.7,4,2027,8,2,23.403
2027,8,9,P20,280584,31.262,4,2027,8,16,21.71
2027,9,13,P20,280584,30,4,2027,9,20,20.833
2027,9,20,P20,280584,17.726,4,2027,9,27,12.31
2027,9,27,P20,280584,16.054,4,2027,10,4,11.149
2027,10,11,P20,280584,15.87,4,2027,10,18,11.021
2027,10,25,P20,280584,16.224,4,2027,11,1,11.267
2027,11,1,P20,280584,16.284,4,2027,11,8,11.308
2027,11,8,P20,280584,16.29,4,2027,11,15,11.312
2027,11,15,P20,280584,36.74,4,2027,11,22,25.514
2027,11,29,P20,280584,22.306,4,2027,12,6,15.49
2027,12,6,P20,280584,22.51,4,2027,12,13,15.632
2027,12,20,P20,280584,9.252,4,2027,12,27,6.425
2026,8,3,P20,280585,39.997,4,2026,8,10,27.391
2026,8,24,P20,280585,71.975,4,2026,8,31,49.29
2026,9,14,P20,280585,56.405,4,2026,9,21,38.39
2026,10,19,P20,280585,30,4,2026,10,26,20.294
2026,10,26,P20,280585,30,4,2026,11,2,20.294
2026,12,7,P20,280585,30.231,4,2026,12,14,20.205
2027,1,11,P20,280585,31.376,4,2027,1,18,21.789
2027,1,25,P20,280585,30.106,4,2027,2,1,20.907
2027,2,8,P20,280585,30.23,4,2027,2,15,20.993
2027,2,22,P20,280585,30,4,2027,3,1,20.833
2027,3,1,P20,280585,30,4,2027,3,8,20.833
2027,3,22,P20,280585,34.128,4,2027,3,29,23.7
2027,4,5,P20,280585,43.94,4,2027,4,12,30.514
2027,4,19,P20,280585,36.438,4,2027,4,26,25.304
2027,4,26,P20,280585,33.734,4,2027,5,3,23.426
2027,5,10,P20,280585,30,4,2027,5,17,20.833
2027,6,7,P20,280585,34.602,4,2027,6,14,24.029
2027,6,21,P20,280585,30,4,2027,6,28,20.833
2027,7,12,P20,280585,56.126,4,2027,7,19,38.976
2027,8,16,P20,280585,36.706,4,2027,8,23,25.49
2027,8,23,P20,280585,30,4,2027,8,30,20.833
2027,8,30,P20,280585,30,4,2027,9,6,20.833
2027,9,20,P20,280585,22.094,4,2027,9,27,15.343
2027,9,27,P20,280585,21.168,4,2027,10,4,14.7
2027,10,4,P20,280585,21.07,4,2027,10,11,14.632
2027,10,11,P20,280585,21.07,4,2027,10,18,14.632
2027,10,18,P20,280585,7.931,4,2027,10,25,5.508
2027,10,25,P20,280585,19.834,4,2027,11,1,13.774
2027,11,8,P20,280585,11.48,4,2027,11,15,7.972
2027,11,15,P20,280585,37.544,4,2027,11,22,26.072
2027,11,29,P20,280585,17.188,4,2027,12,6,11.936
2027,12,6,P20,280585,17.11,4,2027,12,13,11.882
2027,12,13,P20,280585,17.11,4,2027,12,20,11.882
2027,12,20,P20,280585,17.982,4,2027,12,27,12.488
2027,12,27,P20,280585,18.576,4,2028,1,3,12.9
2028,1,3,P20,280585,18.71,4,2028,1,10,12.993
2028,1,10,P20,280585,18.72,4,2028,1,17,13
2028,1,17,P20,280585,18.016,4,2028,1,24,12.511
2026,8,10,P20,280586,80,4,2026,8,17,54.785
2026,8,24,P20,280586,34.546,4,2026,8,31,23.658
2026,9,7,P20,280586,30.644,4,2026,9,14,20.857
2026,9,21,P20,280586,31.04,4,2026,9,28,21.126
2026,9,28,P20,280586,30.962,4,2026,10,5,20.945
2026,10,12,P20,280586,30.696,4,2026,10,19,20.765
2026,10,26,P20,280586,44.864,4,2026,11,2,30.349
2026,11,16,P20,280586,31.382,4,2026,11,23,21.101
2026,11,30,P20,280586,49.696,4,2026,12,7,33.214
2026,12,14,P20,280586,33.288,4,2026,12,21,22.248
2027,1,4,P20,280586,32.3,4,2027,1,11,22.431
2027,1,25,P20,280586,31.768,4,2027,2,1,22.061
2027,2,8,P20,280586,42.734,4,2027,2,15,29.676
2027,2,22,P20,280586,30,4,2027,3,1,20.833
2027,3,1,P20,280586,30,4,2027,3,8,20.833
2027,3,15,P20,280586,30,4,2027,3,22,20.833
2027,3,29,P20,280586,40.882,4,2027,4,5,28.39
2027,4,19,P20,280586,31.212,4,2027,4,26,21.675
2027,5,3,P20,280586,32.402,4,2027,5,10,22.501
2027,5,17,P20,280586,31.432,4,2027,5,24,21.828
2027,5,31,P20,280586,45.686,4,2027,6,7,31.726
2027,6,21,P20,280586,30,4,2027,6,28,20.833
2027,7,19,P20,280586,55.762,4,2027,7,26,38.724
2027,8,2,P20,280586,30,4,2027,8,9,20.833
2027,8,16,P20,280586,30,4,2027,8,23,20.833
2027,9,13,P20,280586,33.6,4,2027,9,20,23.333
2027,9,20,P20,280586,16.856,4,2027,9,27,11.706
2027,9,27,P20,280586,16.894,4,2027,10,4,11.732
2027,10,4,P20,280586,16.9,4,2027,10,11,11.736
2027,11,15,P20,280586,29.138,4,2027,11,22,20.235
2027,11,29,P20,280586,14.288,4,2027,12,6,9.922
2027,12,6,P20,280586,14.27,4,2027,12,13,9.91
2027,12,13,P20,280586,14.27,4,2027,12,20,9.91
2027,12,20,P20,280586,15.262,4,2027,12,27,10.599
2027,12,27,P20,280586,16.054,4,2028,1,3,11.149
2028,1,3,P20,280586,16.262,4,2028,1,10,11.293
2028,1,10,P20,280586,16.28,4,2028,1,17,11.306
2028,1,17,P20,280586,16.024,4,2028,1,24,11.128
2028,1,24,P20,280586,6.128,4,2028,1,31,4.256
2028,1,31,P20,280586,0.734,4,2028,2,7,0.51
2026,9,21,P20,280587,18,4,2026,9,28,12.251
2026,11,16,P20,280587,30,4,2026,11,23,20.171
2026,12,7,P20,280587,30,4,2026,12,14,20.05
2027,2,15,P20,280587,30.3,4,2027,2,22,21.042
2027,3,1,P20,280587,30,4,2027,3,8,20.833
2027,3,22,P20,280587,30,4,2027,3,29,20.833
2027,4,19,P20,280587,30,4,2027,4,26,20.833
2027,5,10,P20,280587,30,4,2027,5,17,20.833
2027,8,2,P20,280587,30,4,2027,8,9,20.833
2027,8,30,P20,280587,36.257,4,2027,9,6,25.178
2027,9,20,P20,280587,9.44,4,2027,9,27,6.556
2027,9,27,P20,280587,7.61,4,2027,10,4,5.285
2027,11,1,P20,280587,14.21,4,2027,11,8,9.868
2027,11,15,P20,280587,14.2,4,2027,11,22,9.861
2027,11,29,P20,280587,6.06,4,2027,12,6,4.208
2027,12,6,P20,280587,5.87,4,2027,12,13,4.076
2027,12,13,P20,280587,5.87,4,2027,12,20,4.076
2027,12,20,P20,280587,5.87,4,2027,12,27,4.076
2027,12,27,P20,280587,6.1,4,2028,1,3,4.236
2028,1,3,P20,280587,6.2,4,2028,1,10,4.306
2028,1,10,P20,280587,6.21,4,2028,1,17,4.313
2028,1,17,P20,280587,6.21,4,2028,1,24,4.313
2028,1,24,P20,280587,5.63,4,2028,1,31,3.91
2028,1,31,P20,280587,0.83,4,2028,2,7,0.576
2026,9,28,P20,280588,18,4,2026,10,5,12.177
2026,12,21,P20,280588,18,4,2026,12,28,12.03
2027,3,22,P20,280588,10,4,2027,3,29,6.944
2026,11,9,P20,280592,30,4,2026,11,16,20.171
2026,12,21,P20,280686,60.5,4,2026,12,28,40.434
2027,6,28,P20,280686,54.748,4,2027,7,5,38.019
2027,7,5,P20,280686,57.34,4,2027,7,12,39.819
2027,9,13,P20,280686,15.38,4,2027,9,20,10.681
2027,11,8,P20,280686,75.32,4,2027,11,15,52.306
2027,11,15,P20,280686,60.106,4,2027,11,22,41.74
2027,12,20,P20,280686,21.896,4,2027,12,27,15.206
2027,12,27,P20,280686,21.318,4,2028,1,3,14.804
2027,11,22,P20,570261,5.11,4,2027,11,29,3.549
2026,11,2,P20,Capacity T,0.622,4,2026,11,9,0.418
2026,8,10,P21,280212,30,4,2026,8,17,20.419
2026,8,24,P21,280212,30,4,2026,8,31,20.419
2026,9,28,P21,280212,61.976,4,2026,10,5,41.672
2026,10,26,P21,280212,30,4,2026,11,2,20.171
2026,12,14,P21,280212,67.318,4,2026,12,21,44.722
2027,1,4,P21,280212,44.28,4,2027,1,11,30.75
2027,2,8,P21,280212,47.967,4,2027,2,15,33.311
2027,3,1,P21,280212,30,4,2027,3,8,20.833
2027,10,18,P21,280212,19.492,4,2027,10,25,13.536
2028,1,3,P21,280213,14.076,4,2028,1,10,9.775
2028,1,10,P21,280213,14.072,4,2028,1,17,9.772
2028,1,17,P21,280213,13.062,4,2028,1,24,9.071
2027,10,18,P21,280213,9.928,4,2027,10,25,6.894
2027,12,13,P21,280213,12.77,4,2027,12,20,8.868
2026,8,31,P21,280323,30,4,2026,9,7,20.294
2026,9,7,P21,280323,92.29,4,2026,9,14,62.432
2026,9,14,P21,280323,65.08,4,2026,9,21,44.025
2026,10,5,P21,280323,57.332,4,2026,10,12,38.549
2026,10,12,P21,280323,30.576,4,2026,10,19,20.558
2026,11,9,P21,280323,44.016,4,2026,11,16,29.418
2026,12,7,P21,280323,47.137,4,2026,12,14,31.315
2027,8,16,P21,280323,50.12,4,2027,8,23,34.806
2028,1,3,P21,280323,2.316,4,2028,1,10,1.608
2028,1,10,P21,280323,4.16,4,2028,1,17,2.889
2028,1,24,P21,280323,5.208,4,2028,1,31,3.617
2026,8,17,P21,280324,6.108,4,2026,8,24,4.157
2026,9,7,P21,280324,96.984,4,2026,9,14,65.607
2026,9,14,P21,280324,50,4,2026,9,21,33.824
2026,9,21,P21,280324,30,4,2026,9,28,20.294
2026,10,5,P21,280324,53.313,4,2026,10,12,35.847
2026,10,19,P21,280324,72.716,4,2026,10,26,48.893
2026,10,26,P21,280324,60.937,4,2026,11,2,40.973
2026,11,2,P21,280324,59.02,4,2026,11,9,39.445
2026,11,16,P21,280324,104.503,4,2026,11,23,69.843
2027,1,25,P21,280324,50.49,4,2027,2,1,35.063
2027,2,1,P21,280324,50,4,2027,2,8,34.722
2027,2,8,P21,280324,59.144,4,2027,2,15,41.072
2027,3,1,P21,280324,55.33,4,2027,3,8,38.424
2027,3,8,P21,280324,65.35,4,2027,3,15,45.382
2027,3,15,P21,280324,50,4,2027,3,22,34.722
2027,5,17,P21,280324,50.57,4,2027,5,24,35.118
2027,5,24,P21,280324,54.132,4,2027,5,31,37.592
2027,5,31,P21,280324,51.39,4,2027,6,7,35.687
2027,6,14,P21,280324,66.13,4,2027,6,21,45.924
2027,7,12,P21,280324,60.45,4,2027,7,19,41.979
2027,7,19,P21,280324,99.87,4,2027,7,26,69.354
2027,10,18,P21,280324,50.587,4,2027,10,25,35.13
2027,10,25,P21,280324,57.445,4,2027,11,1,39.892
2026,9,21,P21,280454,25,4,2026,9,28,16.912
2026,12,7,P21,280454,25,4,2026,12,14,16.609
2027,9,20,P21,280454,2.47,4,2027,9,27,1.715
2027,10,11,P21,280454,2.42,4,2027,10,18,1.681
2027,11,29,P21,280454,2.42,4,2027,12,6,1.681
2026,8,10,P21,280480,85,4,2026,8,17,57.853
2026,8,17,P21,280480,41,4,2026,8,24,27.905
2026,8,31,P21,280480,52,4,2026,9,7,35.177
2026,9,21,P21,280480,50,4,2026,9,28,33.824
2026,10,5,P21,280480,50,4,2026,10,12,33.619
2026,10,12,P21,280480,123,4,2026,10,19,82.703
2026,10,19,P21,280480,72,4,2026,10,26,48.411
2026,10,26,P21,280480,50,4,2026,11,2,33.619
2026,11,9,P21,280480,50,4,2026,11,16,33.417
2026,11,16,P21,280480,50,4,2026,11,23,33.417
2026,11,30,P21,280480,50,4,2026,12,7,33.217
2026,12,7,P21,280480,50,4,2026,12,14,33.217
2027,1,25,P21,280480,101,4,2027,2,1,70.139
2027,2,1,P21,280480,50,4,2027,2,8,34.722
2027,2,22,P21,280480,116,4,2027,3,1,80.556
2027,3,1,P21,280480,67,4,2027,3,8,46.528
2027,3,8,P21,280480,57,4,2027,3,15,39.583
2027,3,22,P21,280480,74,4,2027,3,29,51.389
2027,4,12,P21,280480,50,4,2027,4,19,34.722
2027,4,19,P21,280480,61,4,2027,4,26,42.361
2027,5,3,P21,280480,60,4,2027,5,10,41.667
2027,5,17,P21,280480,103,4,2027,5,24,71.528
2027,5,31,P21,280480,76,4,2027,6,7,52.778
2027,6,7,P21,280480,81,4,2027,6,14,56.25
2027,6,14,P21,280480,61,4,2027,6,21,42.361
2027,6,21,P21,280480,55,4,2027,6,28,38.194
2027,7,19,P21,280480,50,4,2027,7,26,34.722
2027,7,26,P21,280480,110,4,2027,8,2,76.389
2027,8,2,P21,280480,50,4,2027,8,9,34.722
2027,8,9,P21,280480,66,4,2027,8,16,45.833
2027,8,16,P21,280480,73,4,2027,8,23,50.694
2027,9,20,P21,280480,10.236,4,2027,9,27,7.108
2027,9,27,P21,280480,61.587,4,2027,10,4,42.769
2027,10,4,P21,280480,62.512,4,2027,10,11,43.411
2027,11,1,P21,280480,119.362,4,2027,11,8,82.89
2027,11,29,P21,280480,39.814,4,2027,12,6,27.649
2028,1,17,P21,280480,53.512,4,2028,1,24,37.161
2028,1,24,P21,280480,10.374,4,2028,1,31,7.204
2028,1,31,P21,280480,14.22,4,2028,2,7,9.875
2026,8,3,P21,280490,53.001,4,2026,8,10,36.074
2026,8,10,P21,280490,56.8,4,2026,8,17,38.659
2026,8,24,P21,280490,89.79,4,2026,8,31,61.113
2026,9,21,P21,280490,33.83,4,2026,9,28,22.885
2026,9,28,P21,280490,40.68,4,2026,10,5,27.352
2026,10,19,P21,280490,30,4,2026,10,26,20.171
2026,10,26,P21,280490,45.638,4,2026,11,2,30.687
2026,11,2,P21,280490,30.04,4,2026,11,9,20.077
2026,11,30,P21,280490,119.53,4,2026,12,7,79.408
2026,12,7,P21,280490,67.37,4,2026,12,14,44.757
2027,1,4,P21,280490,56.726,4,2027,1,11,39.393
2027,1,18,P21,280490,41.59,4,2027,1,25,28.882
2027,2,8,P21,280490,44.159,4,2027,2,15,30.666
2027,2,15,P21,280490,53.231,4,2027,2,22,36.966
2027,3,8,P21,280490,30,4,2027,3,15,20.833
2027,3,15,P21,280490,30,4,2027,3,22,20.833
2027,3,22,P21,280490,32.2,4,2027,3,29,22.361
2027,4,19,P21,280490,48.706,4,2027,4,26,33.824
2027,5,10,P21,280490,49.8,4,2027,5,17,34.583
2027,5,24,P21,280490,68.048,4,2027,5,31,47.256
2027,6,21,P21,280490,30.65,4,2027,6,28,21.285
2027,8,9,P21,280490,42.44,4,2027,8,16,29.472
2026,8,3,P21,280559,30,4,2026,8,10,20.419
2026,8,24,P21,280559,32,4,2026,8,31,21.78
2026,11,16,P21,280559,35.157,4,2026,11,23,23.497
2026,12,14,P21,280559,31.52,4,2026,12,21,20.94
2027,2,22,P21,280559,30.91,4,2027,3,1,21.465
2027,9,20,P21,280559,21.91,4,2027,9,27,15.215
2027,10,11,P21,280559,3.315,4,2027,10,18,2.302
2027,10,18,P21,280559,7.154,4,2027,10,25,4.968
2027,11,29,P21,280559,7.05,4,2027,12,6,4.896
