line,sku,is_double_line,first_run,last_run,n_runs,hrs,kg,rate_kgph,rate_p20,rate_p80,oee_mean_hw,recent_n_runs,recent_hrs,recent_kg,recent_rate_kgph,recent_rate_p20,recent_rate_p80,recent_oee_mean_hw,low_evidence,capable,calc_rate_kgph,in_capability_table,measured_over_calc,recent_over_calc
P14,280659,False,2026-03-02,2026-05-24,7,497.0,374312.0,753.1,678.3,826.3,0.6705,7.0,497.0,374312.0,753.1,678.3,826.3,0.6705,False,1.0,689.0,True,1.093,1.093
P14,280660,False,2026-03-10,2026-05-01,7,242.0,178249.0,736.6,684.7,770.7,0.6558,7.0,242.0,178249.0,736.6,684.7,770.7,0.6558,False,1.0,689.0,True,1.069,1.069
P14,570475,False,2026-06-19,2026-06-21,2,90.0,66847.0,742.7,656.2,800.4,0.6613,2.0,90.0,66847.0,742.7,656.2,800.4,0.6613,True,1.0,689.0,True,1.078,1.078
P15,120430,False,2018-02-22,2025-07-31,6,146.0,79622.0,545.4,456.5,640.6,0.4855,1.0,24.0,12380.0,515.8,515.8,515.8,0.4593,False,,,False,,
P15,120431,False,2018-09-27,2020-09-24,3,39.9,26054.0,653.6,594.1,707.2,0.5819,,,,,,,,False,,,False,,
P15,120435,False,2018-02-23,2018-02-23,1,6.0,3733.0,622.2,622.2,622.2,0.554,,,,,,,,True,1.0,630.0,True,0.988,
P15,120436,False,2018-02-26,2026-01-29,44,1528.2,1159747.0,758.9,692.1,870.4,0.6756,7.0,205.0,159066.0,775.9,707.7,851.9,0.6908,False,1.0,630.0,True,1.205,1.232
P15,120437,False,2018-04-05,2025-07-10,19,541.8,412649.0,761.6,668.4,878.8,0.678,2.0,53.0,32911.0,621.0,601.8,671.7,0.5528,False,1.0,630.0,True,1.209,0.986
P15,120442,False,2018-12-19,2018-12-19,1,6.6,5801.0,882.9,882.9,882.9,0.7861,,,,,,,,True,,,False,,
P15,120444,False,2018-06-22,2020-05-28,4,56.0,40761.0,727.9,514.7,861.6,0.648,,,,,,,,False,1.0,630.0,True,1.155,
P15,120448,False,2018-02-26,2025-07-08,17,598.7,468925.0,783.3,714.4,874.7,0.6974,2.0,59.0,34888.0,591.3,480.3,762.2,0.5265,False,1.0,630.0,True,1.243,0.939
P15,120450,False,2018-02-12,2018-02-12,1,27.0,8170.0,302.6,302.6,302.6,0.2694,,,,,,,,True,0.0,630.0,True,0.48,
P15,120451,False,2018-02-21,2018-02-21,1,24.0,12613.0,525.5,525.5,525.5,0.4679,,,,,,,,True,0.0,630.0,True,0.834,
P15,120463,False,2024-02-16,2026-02-01,28,1513.3,1035325.0,684.1,546.8,799.7,0.6091,14.0,824.3,582975.0,707.2,558.1,814.8,0.6296,False,1.0,630.0,True,1.086,1.123
P15,120464,False,2018-04-19,2025-09-03,50,2462.4,1920713.0,780.0,714.3,867.1,0.6944,8.0,254.0,192397.0,757.5,619.3,888.3,0.6744,False,,,False,,
P15,120465,False,2018-07-27,2019-01-22,3,103.7,69106.0,666.4,647.3,673.5,0.5933,,,,,,,,False,1.0,630.0,True,1.058,
P15,120531,False,2019-06-29,2019-06-29,1,2.7,153.0,56.2,56.2,56.2,0.05,,,,,,,,True,0.0,630.0,True,0.089,
P15,120534,False,2021-02-07,2021-02-07,1,12.0,8233.0,686.1,686.1,686.1,0.6108,,,,,,,,True,,,False,,
P15,241281,False,2020-05-28,2020-05-28,1,24.0,15007.0,625.3,625.3,625.3,0.5567,,,,,,,,True,,,False,,
P15,241283,False,2018-11-05,2025-10-09,15,516.0,376192.0,729.1,663.3,837.6,0.6491,5.0,188.0,137987.0,734.0,617.4,834.0,0.6535,False,1.0,630.0,True,1.157,1.165
P15,241287,False,2020-11-17,2024-02-04,12,600.0,448723.0,747.9,635.8,867.2,0.6658,,,,,,,,False,,,False,,
P15,241288,False,2018-07-13,2024-05-03,17,737.2,550166.0,746.3,638.8,856.5,0.6645,,,,,,,,False,,,False,,
P15,241653,False,2020-01-29,2020-01-31,2,18.0,14216.0,789.8,648.5,1044.0,0.7031,,,,,,,,True,,,False,,
P15,242027,False,2018-02-13,2019-08-12,5,206.8,129111.0,624.2,562.8,715.6,0.5557,,,,,,,,False,,,False,,
P15,242030,False,2018-10-15,2019-06-12,4,164.6,130561.0,793.4,684.1,873.8,0.7064,,,,,,,,False,,,False,,
P15,251200,False,2018-05-14,2023-07-22,31,900.6,695814.0,772.6,671.9,897.3,0.6878,,,,,,,,False,0.0,630.0,True,1.226,
P15,280003,False,2018-12-20,2018-12-20,1,10.4,6863.0,658.0,658.0,658.0,0.5859,,,,,,,,True,,,False,,
P15,280013,False,2022-08-08,2023-10-16,2,36.0,29499.0,819.4,685.3,894.0,0.7295,,,,,,,,True,,,False,,
P15,280040,False,2018-10-15,2019-05-22,3,67.0,47594.0,710.4,677.9,738.5,0.6324,,,,,,,,False,,,False,,
P15,280052,False,2019-02-11,2023-05-15,65,3740.0,2970615.0,794.3,711.8,882.4,0.7072,,,,,,,,False,1.0,630.0,True,1.261,
P15,280087,False,2018-05-08,2018-05-08,1,38.0,18485.0,486.4,486.4,486.4,0.4331,,,,,,,,True,,,False,,
P15,280103,False,2018-07-09,2025-10-19,41,2054.5,1546666.0,752.8,710.3,838.4,0.6702,3.0,120.0,85472.0,712.3,612.1,763.5,0.6341,False,1.0,630.0,True,1.195,1.131
P15,280104,False,2020-04-16,2025-10-07,27,1079.0,818930.0,759.0,690.9,843.7,0.6757,3.0,94.5,58716.0,621.3,487.2,763.7,0.5532,False,1.0,630.0,True,1.205,0.986
P15,280105,False,2018-08-23,2025-10-06,40,1990.8,1473448.0,740.1,663.3,809.5,0.659,2.0,90.0,72266.0,803.0,792.5,834.3,0.7149,False,,,False,,
P15,280106,False,2020-04-22,2026-03-01,27,875.0,621170.0,709.9,591.2,825.3,0.632,5.0,89.0,47311.0,531.6,316.7,886.8,0.4733,False,,,False,,
P15,280107,False,2018-03-12,2025-01-30,9,198.0,125294.0,632.8,452.8,864.3,0.5634,1.0,48.0,30994.0,645.7,645.7,645.7,0.5749,False,1.0,630.0,True,1.004,1.025
P15,280121,False,2025-08-19,2025-08-19,1,24.0,18670.0,777.9,777.9,777.9,0.6926,1.0,24.0,18670.0,777.9,777.9,777.9,0.6926,True,1.0,630.0,True,1.235,1.235
P15,280133,False,2018-05-15,2018-06-18,2,75.0,55431.0,739.1,553.8,817.3,0.658,,,,,,,,True,,,False,,
P15,280135,False,2018-06-18,2018-08-15,3,234.2,174151.0,743.5,724.1,766.5,0.662,,,,,,,,False,1.0,630.0,True,1.18,
P15,280141,False,2018-08-27,2018-08-27,1,106.0,92614.0,873.5,873.5,873.5,0.7777,,,,,,,,True,,,False,,
P15,280142,False,2018-10-01,2019-07-31,19,1238.1,1132425.0,914.7,837.0,1018.9,0.7372,,,,,,,,False,,,False,,
P15,280147,False,2019-01-31,2019-04-15,4,229.1,209954.0,916.4,873.0,949.1,0.8159,,,,,,,,False,,,False,,
P15,280166,False,2019-07-15,2024-12-07,31,1348.1,1003825.0,744.6,681.4,820.3,0.6629,1.0,12.0,9340.0,778.4,778.4,778.4,0.693,False,,,False,,
P15,280169,False,2020-02-25,2025-08-17,38,2323.0,1779284.0,765.9,669.7,855.1,0.6819,5.0,312.0,223440.0,716.2,549.4,837.3,0.6376,False,1.0,630.0,True,1.216,1.137
P15,280172,False,2019-05-13,2022-12-01,15,457.0,349426.0,764.6,684.2,887.8,0.6807,,,,,,,,False,1.0,630.0,True,1.214,
P15,280175,False,2019-05-09,2020-03-21,10,344.0,265328.0,771.3,634.1,905.6,0.6216,,,,,,,,False,,,False,,
P15,280185,False,2019-02-25,2019-03-11,3,317.6,289382.0,911.2,887.1,928.2,0.8113,,,,,,,,False,1.0,630.0,True,1.446,
P15,280196,False,2019-04-01,2019-04-01,1,29.7,17253.0,581.5,581.5,581.5,0.5177,,,,,,,,True,,,False,,
P15,280198,False,2020-03-15,2020-12-06,7,372.5,281859.0,756.7,676.0,814.1,0.6737,,,,,,,,False,,,False,,
P15,280204,False,2021-02-20,2023-02-24,3,67.0,47686.0,711.7,655.3,795.0,0.6337,,,,,,,,False,,,False,,
P15,280205,False,2019-04-18,2021-04-05,10,339.4,285679.0,841.6,778.3,941.1,0.7493,,,,,,,,False,,,False,,
P15,280206,False,2019-05-14,2020-09-27,11,722.6,429027.0,593.7,496.0,735.3,0.5286,,,,,,,,False,,,False,,
P15,280212,False,2019-10-07,2026-01-23,26,862.5,634017.0,735.1,566.7,864.7,0.6545,1.0,44.0,24622.0,559.6,559.6,559.6,0.4982,False,1.0,630.0,True,1.167,0.888
P15,280213,False,2019-11-26,2025-09-07,22,732.9,540937.0,738.1,679.2,827.8,0.6572,2.0,36.0,23523.0,653.4,323.5,836.7,0.5818,False,1.0,630.0,True,1.172,1.037
P15,280214,False,2020-02-05,2021-05-01,31,1723.0,1360976.0,789.9,734.0,837.8,0.7032,,,,,,,,False,,,False,,
P15,280216,False,2020-02-10,2020-07-19,22,1794.3,1778421.0,991.1,925.3,1037.6,0.7988,,,,,,,,False,,,False,,
P15,280222,False,2020-01-23,2025-09-16,33,1742.7,1373296.0,788.0,714.3,882.5,0.7016,2.0,84.0,72163.0,859.1,855.3,861.9,0.7649,False,1.0,630.0,True,1.251,1.364
P15,280243,False,2020-01-29,2020-02-02,4,95.0,88954.0,936.4,902.3,955.4,0.8337,,,,,,,,False,,,False,,
P15,280244,False,2025-05-15,2025-05-15,1,24.0,16892.0,703.8,703.8,703.8,0.6266,1.0,24.0,16892.0,703.8,703.8,703.8,0.6266,True,,,False,,
P15,280256,False,2022-06-21,2024-09-03,22,1236.0,987386.0,798.9,725.0,877.2,0.7112,1.0,63.0,55216.0,876.4,876.4,876.4,0.7803,False,0.0,630.0,True,1.268,1.391
P15,280264,False,2025-03-29,2025-09-21,8,517.5,381995.0,738.2,649.7,815.7,0.6572,8.0,517.5,381995.0,738.2,649.7,815.7,0.6572,False,1.0,630.0,True,1.172,1.172
P15,280318,False,2022-04-23,2025-08-20,10,223.0,154791.0,694.1,574.7,828.3,0.618,3.0,72.0,51930.0,721.2,626.5,824.4,0.6421,False,1.0,630.0,True,1.102,1.145
P15,280323,False,2021-08-23,2025-09-03,18,770.0,566455.0,735.7,642.2,847.2,0.655,1.0,24.0,15941.0,664.2,664.2,664.2,0.5913,False,1.0,630.0,True,1.168,1.054
P15,280324,False,2021-04-01,2025-09-08,29,1292.8,1035074.0,800.6,718.8,892.1,0.7128,1.0,24.0,18365.0,765.2,765.2,765.2,0.6813,False,1.0,630.0,True,1.271,1.215
P15,280325,False,2021-08-02,2023-01-09,12,882.0,644984.0,731.3,745.5,762.4,0.6511,,,,,,,,False,1.0,630.0,True,1.161,
P15,280344,False,2024-10-12,2025-09-30,5,170.5,130327.0,764.2,750.1,858.9,0.6804,5.0,170.5,130327.0,764.2,750.1,858.9,0.6804,False,1.0,630.0,True,1.213,1.213
P15,280348,False,2024-03-09,2025-12-21,37,1704.4,1278186.0,750.0,653.7,868.9,0.6677,24.0,1216.4,915788.0,752.9,663.5,873.4,0.6703,False,1.0,630.0,True,1.19,1.195
P15,280351,False,2022-04-30,2025-06-24,73,5450.0,4208818.0,772.3,697.8,868.1,0.6876,28.0,2280.0,1767184.0,775.1,666.1,864.1,0.6901,False,1.0,630.0,True,1.226,1.23
P15,280352,False,2025-02-23,2025-02-23,1,12.0,10454.0,871.2,871.2,871.2,0.7756,1.0,12.0,10454.0,871.2,871.2,871.2,0.7756,True,,,False,,
P15,280391,False,2022-03-09,2025-03-24,20,1100.5,896661.0,814.8,743.9,881.9,0.7254,1.0,24.0,20515.0,854.8,854.8,854.8,0.761,False,,,False,,
P15,280395,False,2022-03-06,2022-03-06,1,325.0,251767.0,774.7,774.7,774.7,0.6897,,,,,,,,True,,,False,,
P15,280396,False,2022-03-24,2022-03-24,1,12.0,9810.0,817.5,817.5,817.5,0.7278,,,,,,,,True,,,False,,
P15,280405,False,2022-03-01,2025-10-02,26,1719.0,1354690.0,788.1,708.6,870.7,0.7016,4.0,174.0,123636.0,710.5,607.4,837.6,0.6326,False,1.0,630.0,True,1.251,1.128
P15,280421,False,2023-05-14,2026-02-03,11,379.0,272968.0,720.2,665.0,825.9,0.6412,3.0,132.0,80912.0,613.0,535.3,711.2,0.5457,False,1.0,630.0,True,1.143,0.973
P15,280425,False,2025-07-21,2025-10-10,2,48.0,29966.0,624.3,609.5,639.1,0.5558,2.0,48.0,29966.0,624.3,609.5,639.1,0.5558,True,1.0,630.0,True,0.991,0.991
P15,280450,False,2023-07-20,2023-07-20,1,36.0,23107.0,641.9,641.9,641.9,0.5715,,,,,,,,True,1.0,630.0,True,1.019,
P15,280451,False,2023-06-14,2026-02-05,9,372.6,300725.0,807.2,653.0,913.5,0.7187,6.0,186.6,143178.0,767.5,665.7,850.7,0.6833,False,1.0,630.0,True,1.281,1.218
P15,280452,False,2023-07-11,2026-02-04,5,168.0,100711.0,599.5,480.5,704.6,0.5337,3.0,84.0,57445.0,683.9,650.6,711.9,0.6089,False,1.0,630.0,True,0.952,1.086
P15,280453,False,2024-02-19,2024-12-08,3,143.0,71209.0,498.0,407.5,645.1,0.4433,1.0,31.0,21729.0,700.9,700.9,700.9,0.624,False,1.0,630.0,True,0.79,1.113
P15,280454,False,2024-01-05,2024-01-28,4,194.0,155222.0,800.1,705.8,899.9,0.7124,,,,,,,,False,1.0,630.0,True,1.27,
P15,280480,False,2024-02-26,2026-01-19,6,341.0,236282.0,692.9,656.9,734.0,0.6169,1.0,96.0,62887.0,655.1,655.1,655.1,0.5832,False,1.0,630.0,True,1.1,1.04
P15,280490,False,2025-06-24,2025-09-04,2,54.0,32180.0,595.9,569.4,605.8,0.5306,2.0,54.0,32180.0,595.9,569.4,605.8,0.5306,True,1.0,630.0,True,0.946,0.946
P15,280493,False,2025-03-25,2026-01-25,2,70.0,45945.0,656.4,595.1,870.6,0.5844,2.0,70.0,45945.0,656.4,595.1,870.6,0.5844,True,1.0,630.0,True,1.042,1.042
P15,280541,False,2025-10-07,2025-10-07,1,36.0,24402.0,677.8,677.8,677.8,0.6035,1.0,36.0,24402.0,677.8,677.8,677.8,0.6035,True,1.0,630.0,True,1.076,1.076
P15,280559,False,2025-10-15,2025-12-04,2,60.0,46413.0,773.6,674.9,839.3,0.6887,2.0,60.0,46413.0,773.6,674.9,839.3,0.6887,True,1.0,630.0,True,1.228,1.228
P15,280563,False,2025-09-09,2025-09-09,1,60.0,45487.0,758.1,758.1,758.1,0.675,1.0,60.0,45487.0,758.1,758.1,758.1,0.675,True,1.0,630.0,True,1.203,1.203
P15,280566,False,2025-08-01,2025-08-03,2,96.0,72263.0,752.7,730.6,774.9,0.6702,2.0,96.0,72263.0,752.7,730.6,774.9,0.6702,True,1.0,630.0,True,1.195,1.195
P15,280591,False,2025-09-17,2025-09-17,1,66.0,43342.0,656.7,656.7,656.7,0.5847,1.0,66.0,43342.0,656.7,656.7,656.7,0.5847,True,1.0,630.0,True,1.042,1.042
P15,280605,False,2026-04-03,2026-08-09,4,222.5,127286.0,572.1,488.0,645.6,0.4414,4.0,222.5,127286.0,572.1,488.0,645.6,0.4414,False,1.0,630.0,True,0.908,0.908
P15,280607,False,2026-04-26,2026-08-11,3,110.0,61212.0,556.5,417.4,765.1,0.4294,3.0,110.0,61212.0,556.5,417.4,765.1,0.4294,False,1.0,630.0,True,0.883,0.883
P15,280609,False,2026-04-29,2026-07-05,5,118.5,64455.0,543.9,334.9,782.7,0.3777,5.0,118.5,64455.0,543.9,334.9,782.7,0.3777,False,1.0,630.0,True,0.863,0.863
P15,280610,False,2026-06-17,2026-08-15,7,305.0,114297.0,374.7,243.0,481.2,0.2602,7.0,305.0,114297.0,374.7,243.0,481.2,0.2602,False,1.0,630.0,True,0.595,0.595
P15,280612,False,2026-08-19,2026-08-19,1,35.0,7909.0,226.0,226.0,226.0,0.2092,1.0,35.0,7909.0,226.0,226.0,226.0,0.2092,True,1.0,630.0,True,0.359,0.359
P15,280613,False,2026-04-14,2026-05-04,4,172.0,110600.0,643.0,574.5,731.2,0.5954,4.0,172.0,110600.0,643.0,574.5,731.2,0.5954,False,1.0,630.0,True,1.021,1.021
P15,280614,False,2026-04-20,2026-06-07,3,127.8,81779.0,640.1,518.0,774.1,0.5927,3.0,127.8,81779.0,640.1,518.0,774.1,0.5927,False,1.0,630.0,True,1.016,1.016
P15,280616,False,2026-04-23,2026-04-23,1,72.0,36653.0,509.1,509.1,509.1,0.4513,1.0,72.0,36653.0,509.1,509.1,509.1,0.4513,True,1.0,630.0,True,0.808,0.808
P15,280617,False,2026-05-22,2026-09-01,5,217.0,136105.0,627.2,515.8,752.1,0.5227,5.0,217.0,136105.0,627.2,515.8,752.1,0.5227,False,1.0,630.0,True,0.996,0.996
P15,280622,False,2026-06-19,2026-08-17,4,155.5,44011.0,283.0,197.3,309.9,0.2184,4.0,155.5,44011.0,283.0,197.3,309.9,0.2184,False,1.0,630.0,True,0.449,0.449
P15,280624,False,2026-04-10,2026-04-10,1,28.5,18186.0,638.1,638.1,638.1,0.4924,1.0,28.5,18186.0,638.1,638.1,638.1,0.4924,True,1.0,630.0,True,1.013,1.013
P15,280652,False,2026-06-21,2026-07-16,4,215.0,133679.0,621.8,514.1,732.9,0.5757,4.0,215.0,133679.0,621.8,514.1,732.9,0.5757,False,1.0,630.0,True,0.987,0.987
P15,280689,False,2026-05-26,2026-08-02,13,799.8,553255.0,691.8,567.0,813.9,0.5765,13.0,799.8,553255.0,691.8,567.0,813.9,0.5765,False,1.0,630.0,True,1.098,1.098
P15,280698,False,2026-06-10,2026-08-22,4,152.0,72661.0,478.0,304.9,672.1,0.3984,4.0,152.0,72661.0,478.0,304.9,672.1,0.3984,False,1.0,630.0,True,0.759,0.759
P15,570223,False,2026-01-28,2026-01-28,1,24.0,15318.0,638.2,638.2,638.2,0.5682,1.0,24.0,15318.0,638.2,638.2,638.2,0.5682,True,1.0,630.0,True,1.013,1.013
P16,120430,False,2018-01-17,2026-03-26,13,277.6,177808.0,640.5,534.8,744.9,0.5702,2.0,14.2,8459.0,596.5,359.0,657.4,0.5311,False,,,False,,
P16,120431,False,2018-03-15,2019-03-29,4,69.8,46606.0,667.2,558.6,772.4,0.594,,,,,,,,False,,,False,,
P16,120433,False,2018-02-08,2018-05-23,4,114.5,91551.0,799.4,658.1,865.7,0.7117,,,,,,,,False,,,False,,
P16,120436,False,2018-01-15,2026-07-04,25,814.7,634582.0,778.9,721.5,885.4,0.6934,3.0,54.0,40060.0,741.9,702.3,793.0,0.6605,False,1.0,800.0,True,0.974,0.927
P16,120437,False,2018-01-29,2026-09-01,25,767.0,552259.0,720.0,617.7,845.2,0.641,3.0,72.0,57545.0,799.2,781.2,812.9,0.7116,False,1.0,800.0,True,0.9,0.999
P16,120444,False,2018-05-29,2026-03-15,11,262.9,180321.0,685.9,642.8,760.4,0.6107,2.0,24.0,17122.0,713.4,674.6,752.2,0.6352,False,1.0,800.0,True,0.857,0.892
P16,120445,False,2020-08-29,2020-08-29,1,12.0,8975.0,747.9,747.9,747.9,0.6659,,,,,,,,True,0.0,800.0,True,0.935,
P16,120448,False,2018-03-29,2026-01-26,21,816.3,668539.0,819.0,775.4,901.6,0.7292,4.0,126.0,91666.0,727.5,570.1,859.5,0.6477,False,1.0,800.0,True,1.024,0.909
P16,120463,False,2026-01-29,2026-08-16,9,275.0,190716.0,693.5,680.5,753.8,0.6174,9.0,275.0,190716.0,693.5,680.5,753.8,0.6174,False,1.0,800.0,True,0.867,0.867
P16,120464,False,2018-01-16,2026-01-25,44,1981.1,1595677.0,805.4,741.7,877.0,0.7171,4.0,86.0,60237.0,700.4,588.9,803.7,0.6236,False,,,False,,
P16,120465,False,2019-03-26,2019-08-13,2,40.0,27336.0,683.4,620.8,871.2,0.6084,,,,,,,,True,0.0,800.0,True,0.854,
P16,120536,False,2018-04-16,2019-02-15,3,52.6,26374.0,500.9,454.2,527.4,0.446,,,,,,,,False,0.0,800.0,True,0.626,
P16,241283,False,2018-07-16,2026-08-26,11,362.0,253200.0,699.4,576.0,829.2,0.6227,5.0,166.5,115496.0,693.7,583.6,830.3,0.6176,False,1.0,800.0,True,0.874,0.867
P16,241287,False,2020-08-13,2026-01-04,8,327.0,253716.0,775.9,716.1,814.1,0.6908,2.0,108.0,85393.0,790.7,786.6,795.7,0.7039,False,,,False,,
P16,241288,False,2018-03-19,2022-05-14,19,953.8,793790.0,832.3,788.7,883.7,0.741,,,,,,,,False,,,False,,
P16,241653,False,2020-01-31,2020-01-31,1,11.0,8882.0,807.4,807.4,807.4,0.7189,,,,,,,,True,,,False,,
P16,241658,False,2018-01-24,2018-01-24,1,45.8,23051.0,503.8,503.8,503.8,0.4486,,,,,,,,True,,,False,,
P16,242027,False,2018-02-05,2018-07-09,9,520.0,399342.0,768.0,690.4,850.4,0.6837,,,,,,,,False,,,False,,
P16,242030,False,2018-02-05,2019-10-07,3,156.1,119722.0,767.1,674.6,843.0,0.683,,,,,,,,False,,,False,,
P16,251200,False,2018-03-15,2026-09-02,23,828.0,634608.0,766.4,663.0,878.6,0.6824,7.0,248.0,173565.0,699.9,592.3,793.8,0.6231,False,1.0,800.0,True,0.958,0.875
P16,280003,False,2018-02-07,2018-04-17,2,42.0,33535.0,798.5,751.7,872.0,0.7109,,,,,,,,True,,,False,,
P16,280013,False,2020-08-29,2023-10-16,2,84.0,71493.0,851.1,426.9,952.1,0.7578,,,,,,,,True,,,False,,
P16,280040,False,2018-01-22,2018-04-30,5,222.3,153580.0,690.8,506.8,842.8,0.615,,,,,,,,False,,,False,,
P16,280052,False,2018-10-22,2023-08-28,114,8488.6,6765827.0,797.0,764.6,875.4,0.7096,,,,,,,,False,1.0,800.0,True,0.996,
P16,280098,False,2020-08-17,2020-08-17,1,12.0,6192.0,516.0,516.0,516.0,0.4594,,,,,,,,True,0.0,800.0,True,0.645,
P16,280105,False,2021-06-14,2021-06-14,1,12.0,2232.0,186.0,186.0,186.0,0.1656,,,,,,,,True,,,False,,
P16,280107,False,2019-02-04,2026-08-01,9,156.0,96415.0,618.0,495.9,739.7,0.5503,1.0,12.0,5135.0,428.0,427.9,427.9,0.381,False,0.0,800.0,True,0.772,0.535
P16,280121,False,2020-11-08,2026-07-15,5,122.0,79658.0,652.9,629.0,723.4,0.5813,4.0,92.0,59390.0,645.5,538.1,731.2,0.5747,False,1.0,800.0,True,0.816,0.807
P16,280133,False,2018-05-22,2018-06-01,3,75.2,61726.0,820.8,717.3,901.1,0.7308,,,,,,,,False,,,False,,
P16,280134,False,2018-06-04,2018-06-04,1,53.0,48805.0,920.9,920.9,920.9,0.8198,,,,,,,,True,1.0,800.0,True,1.151,
P16,280135,False,2018-06-07,2018-06-29,4,133.2,102451.0,769.0,617.9,891.2,0.6847,,,,,,,,False,1.0,800.0,True,0.961,
P16,280147,False,2018-11-28,2019-07-11,7,231.0,188478.0,816.0,745.4,878.1,0.7265,,,,,,,,False,,,False,,
