line,from_sku,to_sku,n,recent_n,last_seen,setup_hours,ttp_change,ffs_change,tpld_change,cspkr_change,conv_to_org,cinn_to_non_cinn,added_flavors,cip_req_after,in_changeover_table
P17,280344,280490,1,1,2025-07-23,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P17,280344,570261,1,1,2026-03-10,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P17,280391,280052,1,0,2023-08-13,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P17,280391,280103,1,0,2022-09-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P17,280391,280104,1,0,2023-07-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P17,280391,280105,1,0,2022-09-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P17,280391,280323,1,0,2023-10-16,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P17,280391,280451,1,0,2024-06-16,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P17,280391,280480,1,1,2025-03-17,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P17,280396,280324,1,0,2022-03-12,,,,,,,,,,False
P17,280405,280105,1,0,2022-08-31,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P17,280405,280166,1,0,2024-01-07,0.25,1.0,0.0,1.0,1.0,0.0,0.0,-3.0,0.0,True
P17,280405,280213,1,0,2022-08-04,0.25,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,True
P17,280405,280244,1,0,2024-06-26,0.25,1.0,0.0,1.0,1.0,0.0,0.0,-3.0,0.0,True
P17,280405,280391,1,1,2025-03-16,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P17,280405,280480,1,1,2024-12-18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P17,280421,280324,1,1,2024-10-13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P17,280421,280391,1,0,2024-02-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P17,280421,280480,1,0,2024-01-29,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P17,280451,280166,1,0,2023-10-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,True
P17,280451,280222,1,0,2024-06-18,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P17,280451,280324,1,0,2023-09-22,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P17,280451,280391,1,0,2024-08-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P17,280451,280453,1,0,2024-01-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P17,280452,280451,1,1,2025-07-20,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P17,280452,280480,1,1,2026-03-22,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P17,280452,280591,1,1,2025-07-03,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P17,280480,120437,1,1,2024-09-16,0.75,1.0,0.0,1.0,1.0,0.0,1.0,-3.0,0.0,True
P17,280480,280103,1,1,2025-01-04,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P17,280480,280222,1,1,2024-11-06,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
P17,280480,280323,1,1,2024-10-27,0.75,1.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,True
P17,280480,280421,1,0,2024-02-05,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,True
P17,280480,280451,1,1,2026-03-27,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,True
P17,280480,280489,1,1,2025-05-02,1.25,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,True
P17,280489,280105,1,1,2025-05-04,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P17,280489,280590,1,1,2025-04-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P17,280490,280213,1,1,2026-01-11,0.25,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,True
P17,280490,280324,1,1,2025-06-19,1.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,True
P17,280590,280323,1,1,2025-07-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P17,280590,280490,1,1,2025-04-21,1.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
P17,280591,280104,1,1,2025-08-27,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P17,280591,280489,1,1,2025-04-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P17,280591,280590,1,1,2025-07-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P17,280647,280323,1,1,2026-01-26,0.5,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,True
P17,280686,570261,1,1,2026-09-01,1.75,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,True
P17,570261,280166,1,1,2026-02-12,0.25,1.0,0.0,1.0,1.0,0.0,0.0,-3.0,0.0,True
P17,570261,280213,1,1,2026-08-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,True
P17,570261,280256,1,1,2026-03-11,0.25,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,True
P17,570261,280451,1,1,2026-03-05,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P17,570261,280452,1,1,2026-03-22,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P17,570261,280686,1,1,2026-09-01,0.25,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,True
P18,280222,280324,11,0,2024-08-26,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280324,280052,10,0,2023-12-02,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
P18,280324,280222,7,1,2025-02-18,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,True
P18,280324,280323,6,3,2026-06-24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280480,280324,6,4,2026-06-21,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280052,280324,5,0,2023-10-14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280323,280324,5,0,2024-05-12,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True
P18,280344,280324,5,4,2026-02-02,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280480,280213,5,2,2025-05-25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280052,280222,4,0,2023-09-16,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
P18,280166,280480,4,4,2025-08-14,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P18,280222,280212,4,2,2024-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280222,280480,4,2,2025-09-06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280323,280166,4,3,2025-08-14,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P18,280324,280480,4,3,2026-05-24,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
P18,280490,280480,4,4,2026-05-15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P18,280103,280324,3,2,2026-05-10,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280103,280344,3,3,2025-02-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280105,280166,3,3,2025-01-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P18,280213,280324,3,1,2024-11-15,1.75,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,True
P18,280323,280222,3,1,2024-09-25,2.25,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,True
P18,280324,280166,3,1,2025-03-02,0.75,1.0,0.0,1.0,1.0,0.0,1.0,-3.0,0.0,True
P18,280324,280344,3,2,2026-01-31,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280324,280490,3,3,2026-05-13,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P18,280344,280105,3,3,2025-06-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280405,280480,3,1,2026-07-23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280421,280103,3,3,2026-04-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280452,280344,3,3,2025-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280454,280222,3,1,2024-11-12,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P18,280480,280222,3,0,2024-08-07,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
P18,280480,280344,3,2,2025-11-17,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280480,280405,3,2,2026-07-26,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
P18,280052,280212,2,0,2022-08-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280052,280213,2,0,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280103,280166,2,2,2025-03-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P18,280105,280324,2,2,2026-01-31,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280166,280323,2,2,2024-10-11,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P18,280166,280344,2,2,2025-05-29,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P18,280212,280222,2,2,2024-10-17,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P18,280212,280405,2,1,2024-10-03,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P18,280212,280480,2,1,2026-01-09,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280213,280323,2,0,2024-08-04,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280222,280052,2,0,2023-01-13,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280222,280323,2,0,2024-07-24,0.25,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,True
P18,280222,280344,2,2,2025-02-20,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P18,280323,280052,2,0,2023-12-01,2.25,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,True
P18,280323,280480,2,0,2024-08-04,2.25,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,True
P18,280324,280104,2,2,2026-02-12,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P18,280324,280212,2,2,2025-11-09,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
P18,280324,280421,2,2,2025-04-24,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,True
P18,280344,280103,2,2,2025-03-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280344,280421,2,2,2025-02-11,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280344,280451,2,1,2026-08-16,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280344,280480,2,2,2026-04-14,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P18,280421,280105,2,2,2026-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280421,280480,2,2,2025-08-04,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P18,280452,280421,2,2,2026-08-26,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280453,280490,2,2,2026-03-16,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P18,280480,280490,2,2,2026-01-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,True
P18,280590,280324,2,2,2026-05-20,1.75,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,True
P18,120448,280052,1,0,2023-09-06,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P18,120463,280421,1,1,2025-07-17,1.75,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,True
P18,280052,280323,1,0,2023-12-01,0.75,1.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280052,280351,1,0,2023-05-01,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P18,280052,280480,1,0,2023-12-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280103,280105,1,1,2026-04-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280103,280232,1,0,2024-06-04,,,,,,,,,,False
P18,280103,280421,1,0,2024-02-18,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280103,280452,1,1,2024-11-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280104,280105,1,1,2025-01-02,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P18,280104,280324,1,1,2026-02-08,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P18,280104,280344,1,1,2025-01-12,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P18,280104,280421,1,1,2026-02-15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True
P18,280104,280451,1,1,2026-04-30,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True
P18,280104,280452,1,1,2025-02-26,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P18,280104,280564,1,1,2026-08-31,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280105,280106,1,1,2025-03-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280105,280344,1,1,2026-04-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280105,280452,1,0,2024-06-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280105,280489,1,1,2025-06-17,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P18,280105,280590,1,1,2026-02-22,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P18,280106,280103,1,1,2025-03-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280106,280324,1,0,2023-07-11,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280106,280480,1,1,2024-09-10,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P18,280166,280103,1,0,2024-06-02,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P18,280166,280104,1,1,2025-01-09,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280166,280106,1,1,2024-09-08,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P18,280166,280421,1,0,2024-05-29,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True
P18,280166,280451,1,1,2025-02-03,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True
P18,280212,280052,1,0,2022-07-31,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280212,280213,1,0,2022-10-07,0.75,1.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280212,280318,1,1,2025-11-14,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280212,280324,1,0,2022-08-10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280212,280344,1,1,2025-01-23,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280212,280454,1,0,2024-03-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,True
P18,280212,280591,1,1,2025-10-08,0.25,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,True
P18,280213,280166,1,1,2025-05-26,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P18,280213,280222,1,1,2024-12-04,1.75,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,True
P18,280213,280391,1,0,2023-08-10,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P18,280213,280454,1,0,2024-02-09,1.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
P18,280213,280480,1,0,2024-01-07,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True
P18,280213,280490,1,1,2025-04-16,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280222,280213,1,1,2024-11-15,0.25,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,True
P18,280222,280421,1,0,2024-09-03,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P18,280222,280454,1,0,2024-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P18,280232,280323,1,0,2024-06-04,,,,,,,,,,False
P18,280318,280480,1,1,2025-11-14,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P18,280323,280212,1,0,2022-10-06,2.25,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,True
P18,280323,280213,1,0,2024-06-20,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
P18,280323,280493,1,0,2024-06-07,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280323,280590,1,1,2026-06-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280324,280103,1,0,2023-06-17,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280324,280105,1,0,2024-06-28,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280324,280489,1,0,2024-04-23,1.25,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,True
P18,280324,280493,1,1,2025-07-28,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,True
P18,280324,280590,1,1,2025-11-03,0.75,1.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280344,280104,1,1,2025-02-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280344,280212,1,1,2025-01-17,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P18,280344,280213,1,1,2025-04-15,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-2.0,0.0,True
P18,280344,280452,1,1,2025-05-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280344,280454,1,1,2024-11-10,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P18,280351,280052,1,0,2023-08-10,1.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,True
P18,280351,280103,1,0,2024-02-16,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280351,280405,1,0,2024-01-23,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P18,280391,280166,1,1,2024-09-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P18,280391,280351,1,0,2023-08-10,1.25,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,True
P18,280391,280421,1,1,2025-08-03,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280405,280212,1,0,2024-02-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280405,280222,1,0,2024-01-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280405,280324,1,1,2024-10-06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280405,280344,1,1,2025-04-11,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P18,280405,280453,1,1,2025-06-25,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P18,280405,280490,1,1,2026-07-26,0.5,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,True
P18,280421,120463,1,1,2025-07-17,0.25,1.0,0.0,1.0,1.0,0.0,0.0,-3.0,0.0,True
P18,280421,280104,1,1,2026-08-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P18,280421,280166,1,0,2024-05-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,True
P18,280421,280212,1,1,2026-01-06,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P18,280421,280324,1,0,2024-06-11,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P18,280421,280344,1,1,2026-08-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280421,280405,1,0,2024-02-23,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P18,280421,280452,1,1,2024-10-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280421,280453,1,1,2025-02-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280421,570223,1,1,2025-07-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280451,280103,1,1,2025-02-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280451,280344,1,1,2025-06-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280451,280453,1,1,2026-08-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280451,280489,1,0,2024-05-08,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P18,280451,280541,1,1,2026-05-04,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P18,280452,280103,1,1,2024-10-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280452,280222,1,0,2024-06-30,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P18,280452,280324,1,1,2025-02-27,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280453,280324,1,1,2025-02-16,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280453,280452,1,1,2026-08-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280453,570223,1,1,2026-08-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P18,280454,280351,1,0,2024-02-11,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
P18,280454,280480,1,0,2024-03-13,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,True
P18,280480,280212,1,1,2024-10-15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280480,280351,1,0,2024-01-21,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P18,280480,280391,1,1,2024-09-17,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280480,280421,1,1,2026-03-27,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,True
P18,280480,280451,1,1,2025-06-11,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,True
P18,280480,280452,1,1,2025-09-21,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280480,280453,1,1,2026-03-16,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P18,280480,280454,1,0,2024-03-03,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P18,280480,280590,1,1,2026-05-17,0.75,1.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280480,280686,1,1,2026-05-30,0.75,1.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,True
P18,280480,570261,1,1,2026-01-17,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P18,280489,280323,1,0,2024-05-10,0.5,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,True
P18,280489,280405,1,1,2025-06-25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
P18,280489,280480,1,0,2024-04-30,1.75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,True
P18,280490,280213,1,1,2026-06-30,0.25,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,True
P18,280490,280222,1,1,2025-09-02,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,True
P18,280490,280324,1,1,2025-11-02,1.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,True
P18,280490,280421,1,1,2025-07-14,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P18,280490,280559,1,1,2025-04-18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P18,280490,280647,1,1,2026-01-20,1.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
P18,280490,280686,1,1,2026-07-28,1.25,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,True
P18,280493,280391,1,1,2025-07-30,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280493,280421,1,0,2024-06-10,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P18,280541,280103,1,1,2026-05-08,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280559,280452,1,1,2025-04-19,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P18,280564,280323,1,1,2026-09-02,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P18,280567,280590,1,1,2025-10-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P18,280590,280490,1,1,2026-06-27,1.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
P18,280590,280567,1,1,2025-10-13,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P18,280590,280591,1,1,2025-10-26,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P18,280591,280324,1,1,2025-10-27,1.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
P18,280591,280592,1,1,2025-10-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
