block_id,block_type,line_id,line_name,start_h,end_h,label,order_id,sku,sku_description,qty_kg,locked,attrs
prod_cda58a7544,production,9,P18,324.0,432.0,280480,280480-W0,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_7c15ef8c5e,production,9,P18,278.0,293.0,280453,280453-W1,280453,GGS VP APL-GRA-BER 2x20x90g CAN,,False,
prod_6f2dac8d21,production,9,P18,293.0,306.0,570261,29976|CUR,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_4ff17af04d,production,9,P18,312.0,324.0,570261,29976|CUR,570261,GGS ORG VP APL-STB-BAN-CIN 1x28x90g CAN,,False,
prod_aa289361be,production,9,P18,35.0,54.0,280421,29924|CUR,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_5ac9b68b6b,production,9,P18,60.0,87.0,280421,29924|CUR,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_a316a6f84b,production,9,P18,87.0,107.0,280344,29977|CUR,280344,GGS F&V VP BER-PEC-PER 2x20x3.2oz DINO,,False,
prod_ef3e8af488,production,9,P18,107.0,145.0,280451,29928|CUR,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_7b922c1c00,production,9,P18,145.0,180.0,280451,29929|CUR,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_962baa5adc,production,9,P18,186.0,189.0,280451,29929|CUR,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_7b95464dc4,production,10,P19,130.0,152.0,280256,280256-W1,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_90b10d50e3,production,10,P19,214.0,261.0,280256,280256-W1,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_702701fffc,production,10,P19,391.0,456.0,280256,280256-W2,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_0a819655e1,production,10,P19,466.0,495.0,280256,280256-W2,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_5e4a67425f,production,10,P19,456.0,460.0,280323,280323-W2,280323,GGS APL APL 1x32x3.2oz,,False,
prod_bed335577d,production,10,P19,495.0,504.0,280323,280323-W2,280323,GGS APL APL 1x32x3.2oz,,False,
prod_ae80d1ced3,production,10,P19,152.0,156.0,280351,280351-W2,280351,KIRKLAND OFV VP STBSPN-MANPECCA 1x24x90g,,False,
prod_ed6d58b133,production,10,P19,340.0,391.0,280351,280351-W2,280351,KIRKLAND OFV VP STBSPN-MANPECCA 1x24x90g,,False,
prod_3974580c0a,production,10,P19,156.0,208.0,280256,29931|CUR,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_5023f4bb31,production,10,P19,261.0,334.0,280256,29931|CUR,280256,KIRKLAND ORG APL 1x24x90g,,False,
prod_6913edc507,production,11,P20,106.0,131.0,280451,280451-W0,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_f0d6175811,production,11,P20,150.0,168.0,280451,280451-W0,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_f97242cc67,production,11,P20,276.0,298.0,280213,280213-W1,280213,GGS ORG APL 1x28x3.2oz,,False,
prod_5d8b4d55db,production,11,P20,266.0,270.0,280490,280490-W1,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_d9ef9b0301,production,11,P20,312.0,319.0,280490,280490-W1,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_66dd919395,production,11,P20,229.0,248.0,280583,280583-W1,280583,GGS APL 4x16x3.2oz,,False,
prod_dea6fc96f3,production,11,P20,298.0,312.0,280583,280583-W1,280583,GGS APL 4x16x3.2oz,,False,
